class,buo,bdc,spf,bco,all
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestJavaSerialization,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.record.compiler.CppGenerator,1,1,0,0,2
StartContainersResponseProto.Builder,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.webapp.dao.CapacitySchedulerInfo,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.aggregate.ValueAggregatorMapper,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.datanode.SecureDataNodeStarter$SecureResources,1,1,0,0,2
JAXBContext,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.HamletSpec$_RawContent,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.cli.util.SubstringComparator,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.conf.TestJobConf,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,1,1,0,0,2
UnreliableException,0,1,0,0,1
MRConfig,1,1,0,0,2
RemoteEditLog,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.test.java.org.apache.hadoop.yarn.server.nodemanager.TestDirectoryCollection,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.ipc.TestIPC$RTEOnWriteWritable,1,1,0,0,2
BaseService,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestFileOutputFormat$TestReduce,1,1,0,0,2
_,0,1,0,0,1
org.apache.hadoop.mapreduce.TaskAttemptContext,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.v2.TestMRAMWithNonNormalizedCapabilities,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.NNStorage$NameNodeFile,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl$JobFailWaitTransition,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestLocalMRNotification,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedOutputStream,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.TestNameNodeRecovery$EltsTestNonDefaultMaxOpSize,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel,0,1,0,0,1
LogParams,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.test.MetricsAsserts$AnyInfo,0,1,0,0,1
TestCase,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.test.java.org.apache.hadoop.yarn.util.TestCompositeService$CompositeServiceImpl,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.fieldsel.FieldSelectionHelper,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.dancing.Sudoku,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs-httpfs.src.test.java.org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.test.java.org.apache.hadoop.mapreduce.v2.app.TestKill$BlockingMRApp,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestAuditLogger$MyTestRPCServer,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.tools.DFSck,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.SequenceFile$Writer$ValueClassOption,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.shell.CopyCommands$CopyToLocal,0,1,0,0,1
KillTaskAttemptResponseProto,0,1,0,0,1
RemoteBlockReader2,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.Namesystem,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.io.TestSetFile,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.ha.TestHAWebUI,1,1,0,0,2
RefreshUserMappingsProtocolService.BlockingInterface,0,1,0,0,1
ComparatorData,0,1,0,0,1
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.nfs.nfs3.request.RequestWithHandle,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.JobPriority,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.input.SequenceFileRecordReader,0,1,0,0,1
FileSystem,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs-httpfs.src.main.java.org.apache.hadoop.lib.servlet.FileSystemReleaseFilter,1,1,0,0,2
SSLSocketFactory,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.webapp.dao.AppsInfo,1,1,0,0,2
CLITestHelper.TestConfigFileParser,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.FileInputStreamCache$Key,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.output.LazyOutputFormat$LazyRecordWriter,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.io.TestVersionedWritable$SimpleVersionedWritableV2,0,1,0,0,1
ByteRangeInputStream.URLOpener,0,1,0,0,1
QueueInfoProto.Builder,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.MultiFileWordCount$MapClass,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.util.ServicePlugin,1,1,0,0,2
hadoop-tools.hadoop-gridmix.src.test.java.org.apache.hadoop.mapred.gridmix.TestGridmixMemoryEmulation$FakeHeapUsageEmulatorPlugin,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.dancing.Pentomino$Piece,0,1,0,0,1
hadoop-tools.hadoop-streaming.src.test.java.ClassWithNoPackage,1,1,0,0,2
FSEditLogOp.Reader,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.TaskStatus$State,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.snapshot.FileWithSnapshot$FileDiffList,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.input.KeyValueLineRecordReader,1,1,0,0,2
hadoop-tools.hadoop-gridmix.src.main.java.org.apache.hadoop.mapred.gridmix.GenerateData$GenSplit,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.loghandler.event.LogHandlerContainerFinishedEvent,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.DataInputByteBuffer$Buffer,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.Hamlet$META,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.webapp.DefaultSchedulerPage$QueuesBlock,0,1,0,0,1
Connector,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.FSImageTransactionalStorageInspector,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestComparators$RandomGenMapper,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.KeyValueTextInputFormat,1,1,0,0,2
KerberosName,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.aop.org.apache.hadoop.fi.DataTransferTestUtil$CountdownOomAction,0,1,0,0,1
PermissionParam,0,1,0,0,1
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.oncrpc.RpcDeniedReply$RejectState,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.TestLocalRunner$EmptyInputFormat,1,1,0,0,2
DatanodeRegistration,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.server.api.protocolrecords.impl.pb.RefreshQueuesResponsePBImpl,0,1,0,0,1
Content.Counts,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.ResourceManager$NodeEventDispatcher,0,1,0,0,1
ServletContext,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.security.ssl.SSLHostnameVerifier,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapred.LocalJobRunner$Job$MapTaskRunnable,0,1,0,0,1
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.nfs.nfs3.request.RMDIR3Request,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs-httpfs.src.test.java.org.apache.hadoop.test.HTestCase,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.ipc.Server,1,1,0,0,2
hadoop-tools.hadoop-gridmix.src.test.java.org.apache.hadoop.mapred.gridmix.CommonJobTest$TestMonitor,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.compress.lz4.Lz4Decompressor,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-api.src.main.java.org.apache.hadoop.yarn.server.api.ContainerContext,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestReporter$ProgressTestingReducer,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.MRBench$Map,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.tools.GetGroupsTestBase,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.INodeDirectory$SnapshotAndINode,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.viewfs.ViewFsTestSetup,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.qjournal.protocol.JournalOutOfSyncException,1,1,0,0,2
ObjectName,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs-nfs.src.test.java.org.apache.hadoop.hdfs.nfs.nfs3.TestDFSClientCache,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.UTF8$Comparator,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.lib.input.SequenceFileInputFilter$Filter,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt.RMAppAttempt,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-common.src.main.java.org.apache.hadoop.yarn.server.api.impl.pb.client.ResourceTrackerPBClientImpl,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.service.TestGlobalStateChangeListener,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.rmnode.RMNodeImpl$CleanUpContainerTransition,0,1,0,0,1
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestStreamingKeyValue,1,1,0,0,2
FSNamesystem,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestFileInputFormat$DummyFileInputFormat,1,1,0,0,2
LoggedDiscreteCDF,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.TestFileContextResolveAfs,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.metrics2.util.package-info,1,1,0,0,2
org.apache.hadoop.mapreduce.lib.chain.Chain,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.conf.ReconfigurationServlet,1,1,0,0,2
ApplicationIdPBImpl,0,1,0,0,1
org.apache.hadoop.mapred.TIPStatus,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.io.file.tfile.BoundedRangeFileInputStream,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.qjournal.client.TestEpochsAreUnique$SometimesFaulty,0,1,0,0,1
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.ipc.TestMultipleProtocolServer$BarImpl,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.metrics.spi.NoEmitMetricsContext,1,1,0,0,2
hadoop-tools.hadoop-gridmix.src.main.java.org.apache.hadoop.mapred.gridmix.RecordFactory,1,1,0,0,2
hadoop-common-project.hadoop-nfs.src.main.java.org.apache.hadoop.oncrpc.SimpleTcpServer,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.DBCountPageView,0,1,0,0,1
QueueUserACLInfoPBImpl,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.pipes.TestPipeApplication$ReaderPipesMapRunner,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.tools.offlineEditsViewer.OfflineEditsViewer$Flags,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.test.java.org.apache.hadoop.yarn.webapp.test.TestWebAppTests,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.test.java.org.apache.hadoop.yarn.server.resourcemanager.security.TestDelegationTokenRenewer,0,1,0,0,1
TestName,0,1,0,0,1
MojoExecutionException,0,1,0,0,1
hadoop-tools.hadoop-gridmix.src.main.java.org.apache.hadoop.mapred.gridmix.GridmixJob$RawBytesOutputFormat,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.TestDistributedFileSystem,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.FSPermissionChecker,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-hs.src.main.java.org.apache.hadoop.mapreduce.v2.hs.webapp.HsWebApp,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.webapp.dao.TaskCounterGroupInfo,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.mapreduce.v2.api.records.impl.pb.CounterPBImpl,0,1,0,0,1
RegisterDatanodeResponseProto,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.record.meta.TypeID$RIOType,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.hamlet.Hamlet$TBODY,1,1,0,0,2
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.fs.viewfs.ChRootedFileSystem,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.task.reduce.ExceptionReporter,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapred.MapTask$TrackedRecordReader,1,1,0,0,2
hadoop-tools.hadoop-rumen.src.test.java.org.apache.hadoop.tools.rumen.HistogramRawTestData,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.test.java.org.apache.hadoop.mapreduce.v2.app.TestMRAppComponentDependencies,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.fs.slive.Helper,1,1,0,0,2
LockInfo,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-resourcemanager.src.main.java.org.apache.hadoop.yarn.server.resourcemanager.scheduler.TimeBucketMetrics,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.datanode.TestBlockReport,0,1,0,0,1
Server.Call,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.ResourceLocalizationService$PublicLocalizer,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.security.token.block.TestBlockToken$GetLengthAnswer,0,1,0,0,1
Options.FSDataInputStreamOption,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-app.src.main.java.org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl$TaskAttemptFetchFailureTransition,1,1,0,0,2
java.lang.Error,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.protocol.ClientDatanodeProtocol,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.event.AsyncDispatcher$GenericEventHandler,0,1,0,0,1
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.lib.jobcontrol.TestMapReduceJobControl,1,1,0,0,2
hadoop-tools.hadoop-streaming.src.test.java.org.apache.hadoop.streaming.TestStreamingStatus,1,1,0,0,2
org.apache.hadoop.mapreduce.QueueAclsInfo,0,1,0,0,1
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-server.hadoop-yarn-server-nodemanager.src.main.java.org.apache.hadoop.yarn.server.nodemanager.containermanager.application.ApplicationInitEvent,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapred.TestLazyOutput,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.RandomWriter$RandomInputFormat$RandomRecordReader,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-jobclient.src.test.java.org.apache.hadoop.mapreduce.lib.partition.TestMRKeyFieldBasedComparator,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-examples.src.main.java.org.apache.hadoop.examples.pi.DistSum$ReduceSide$SummationInputFormat,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.server.namenode.TestStartup,1,1,0,0,2
hadoop-yarn-project.hadoop-yarn.hadoop-yarn-common.src.main.java.org.apache.hadoop.yarn.webapp.log.AggregatedLogsPage,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-common.src.main.java.org.apache.hadoop.yarn.proto.HSClientProtocol$HSClientProtocolService$BlockingInterface,0,1,0,0,1
hadoop-common-project.hadoop-common.src.main.java.org.apache.hadoop.service.ServiceStateException,1,1,0,0,2
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.server.namenode.FSEditLogOp$SetOwnerOp,1,1,0,0,2
hadoop-mapreduce-project.hadoop-mapreduce-client.hadoop-mapreduce-client-core.src.main.java.org.apache.hadoop.mapreduce.task.reduce.ShuffleHeader,1,1,0,0,2
hadoop-common-project.hadoop-common.src.test.java.org.apache.hadoop.fs.FileContextTestHelper,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.test.java.org.apache.hadoop.hdfs.TestDataTransferProtocol,1,1,0,0,2
Nfs3Base,0,1,0,0,1
CharacterCodingException,0,1,0,0,1
hadoop-hdfs-project.hadoop-hdfs.src.main.java.org.apache.hadoop.hdfs.ByteRangeInputStream$StreamStatus,1,1,0,0,2
Host2NodesMap,0,1,0,0,1
