class,buo,bdc,spf,bco,all
components.camel-cxf.src.test.java.org.apache.camel.component.cxf.wsa.WSAddressingTest$RemoveRequestOutHeaderProcessor,0,1,0,0,1
components.camel-gson.src.test.java.org.apache.camel.component.gson.annotation.ExcludeWeight,0,1,0,0,1
components.camel-guava-eventbus.src.main.java.org.apache.camel.component.guava.eventbus.GuavaEventBusConsumer,0,1,0,0,1
components.camel-cxf.src.test.java.org.apache.camel.component.cxf.CxfProducerSoapFaultTest,1,1,0,0,2
components.camel-flatpack.src.test.java.org.apache.camel.component.flatpack.HeaderAndTrailerTest,1,1,0,0,2
components.camel-cxf.src.test.java.org.apache.camel.component.cxf.CxfPayLoadSoapHeaderTest,1,1,0,0,2
JAXBContext,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.aggregator.CustomListAggregationStrategyTest,0,1,0,0,1
RecipientListWithStringDelimitedHeaderTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.BeanRecipientListTimeoutTest$MyBean,1,1,0,0,2
components.camel-zookeeper.src.main.java.org.apache.camel.component.zookeeper.operations.ZooKeeperOperation,0,1,0,0,1
OSGiIntegrationSpringTestSupport,1,1,0,0,2
HBaseCell,0,1,0,0,1
camel-core.src.main.java.org.apache.camel.model.IdempotentConsumerDefinition,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.interceptor.TransactionalClientDataSourceWithOnExceptionMinimalConfigurationTest,1,1,0,0,2
AbstractSmockClientTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.bean.BeanWithHeadersAndBodyInject3Test,0,1,0,0,1
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.restlet.example.CheckDomainRequest,1,1,0,0,2
components.camel-cache.src.test.java.org.apache.camel.component.cache.CacheRoutesManagementTest$TestingCacheManagerFactory,0,1,0,0,1
ChannelSftp,0,1,0,0,1
components.camel-spring.src.test.java.org.apache.camel.spring.patterns.FilterTest,1,1,0,0,2
components.camel-quickfix.src.test.java.org.apache.camel.component.quickfixj.examples.DynamicRoutingExample,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringShutdownNotDeferTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.file.NewFileConsumerTest$MyFileEndpoint,0,1,0,0,1
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.FromFtpSimpleNoEndpointPathRelativeMoveToRelativeTest,0,1,0,0,1
components.camel-aws.src.main.java.org.apache.camel.component.aws.sdb.SdbConfiguration,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.OnCompletionContainsTest$SimpleSynchronizationAdapter,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.file.FileConsumerMoveAndMoveFailureTest,1,1,0,0,2
HttpVersion,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.properties.PropertiesComponentEIPConvertBodyToTest,1,1,0,0,2
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.sftp.SftpKeyUriConsumeFromClasspathTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.management.ManagedErrorHandlerOptionsTest,1,1,0,0,2
components.camel-dns.src.test.java.org.apache.camel.component.dns.DnsLookupEndpointTest,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsInOutWithNoOutBodyTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.CustomProcessorWithNamespacesTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.language.simple.ast.BaseSimpleNode,0,1,0,0,1
components.camel-jasypt.src.test.java.org.apache.camel.component.jasypt.JasyptPropertiesTest,1,1,0,0,2
tests.camel-itest.src.test.java.org.apache.camel.itest.restlet.example.RestletDomainServiceTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.DeadLetterChannelOnExceptionOnRedeliveryTest$ThrowExceptionProcessor,1,1,0,0,2
components.camel-http4.src.test.java.org.apache.camel.component.http4.HttpProxyServerTest,0,1,0,0,1
components.camel-hdfs.src.main.java.org.apache.camel.component.hdfs.HdfsConsumer,1,1,0,0,2
components.camel-mqtt.src.test.java.org.apache.camel.component.mqtt.MQTTConfigurationTest,1,1,0,0,2
components.camel-xmlbeans.src.test.java.org.apache.camel.converter.xmlbeans.XmlBeansConverterTest,1,1,0,0,2
components.camel-hazelcast.src.main.java.org.apache.camel.component.hazelcast.listener.CamelEntryListener,0,1,0,0,1
components.camel-spring.src.test.java.org.apache.camel.spring.example.AnotherFooEventConsumer,1,1,0,0,2
tests.camel-itest.src.test.java.org.apache.camel.itest.ftp.FtpXQueryTest,1,1,0,0,2
components.camel-quickfix.src.test.java.org.apache.camel.component.quickfixj.examples.trading.TradeExecutorComponent,0,1,0,0,1
components.camel-spring.src.main.java.org.apache.camel.osgi.CamelNamespaceHandler,0,1,0,0,1
DeleteDomainCommand,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.file.FileConsumerPollStrategyStopOnRollbackTest,0,1,0,0,1
components.camel-avro.src.main.java.org.apache.camel.component.avro.AvroHttpConsumer,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.browse.BrowseEndpointTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.exceptionpolicy.DefaultExceptionPolicyStrategyUsingOnlyWhenTest$MyUserException,0,1,0,0,1
components.camel-gson.src.test.java.org.apache.camel.component.gson.PersonPojo,1,1,0,0,2
TestCase,0,1,0,0,1
components.camel-mina.src.test.java.org.apache.camel.component.mina.MinaComponentTest,1,1,0,0,2
components.camel-spring-integration.src.test.java.org.apache.camel.component.spring.integration.adapter.CamelSourceAdapterTest,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.tx.TransactionMinimalConfigurationTest$MyProcessor,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.impl.DefaultHeaderFilterStrategyTest,1,1,0,0,2
components.camel-aws.src.test.java.org.apache.camel.component.aws.sqs.integration.SqsComponentIntegrationTest,1,1,0,0,2
components.camel-http.src.test.java.org.apache.camel.component.http.HttpReferenceParameterTest$TestClientConfigurer,0,1,0,0,1
components.camel-jaxb.src.test.java.org.apache.camel.converter.jaxb.address.Address,1,1,0,0,2
components.camel-jibx.src.test.java.org.apache.camel.dataformat.jibx.JibxDataFormatSpringDslTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.builder.BuilderSupport,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.impl.CustomIdFactoryTest$MyDebuggerCheckingId,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.util.ExpressionListComparatorTest,0,1,0,0,1
components.camel-jms.src.test.java.org.apache.camel.component.jms.async.AsyncJmsProducerTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringXPathHeaderNameResultTypeAndNamespaceTest,0,1,0,0,1
DescriptionDefinition,0,1,0,0,1
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.FtpsServerExplicitTLSWithoutClientAuthTestSupport,0,1,0,0,1
components.camel-mina.src.test.java.org.apache.camel.component.mina.MinaSendToProcessorTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.remoting.EchoSpringRemotingThrowingRuntimeExceptionTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.WireTapUsingFireAndForgetCopyTest,1,1,0,0,2
components.camel-jetty.src.test.java.org.apache.camel.component.jetty.HttpReturnDataNotInputStreamConvertableTest,0,1,0,0,1
examples.camel-example-cdi.src.test.java.org.apache.camel.example.cdi.one.IntegrationTest,0,1,0,0,1
RoutesContextB,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.management.JmxInstrumentationCustomMBeanTest,0,1,0,0,1
RoutesContextA,0,1,0,0,1
RoutesContextD,0,1,0,0,1
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringManagedThreadsThreadPoolTest,1,1,0,0,2
RoutesContextC,0,1,0,0,1
components.camel-smpp.src.main.java.org.apache.camel.component.smpp.SmppUtils,0,1,0,0,1
examples.camel-example-cxf.src.main.java.org.apache.camel.example.cxf.jaxrs.resources.Book,1,1,0,0,2
components.camel-gae.src.main.java.org.apache.camel.component.gae.login.GLoginBinding,1,1,0,0,2
FileSystem,1,1,0,0,2
components.camel-amqp.src.test.java.org.apache.camel.component.amqp.PurchaseOrder,1,1,0,0,2
SSLContextServerParameters,1,1,0,0,2
SSLSocketFactory,0,1,0,0,1
examples.camel-example-cxf.src.main.java.org.apache.camel.example.cxf.jaxrs.resources.BookStore,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.interceptor.InterceptorStrategyNotOrderedTest,0,1,0,0,1
components.camel-guice.src.test.java.org.apache.camel.guice.MyHardcodeRoute,1,1,0,0,2
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.jpa.JpaBlueprintRouteTest,1,1,0,0,2
RedisTemplate,0,1,0,0,1
components.camel-guice.src.main.java.org.apache.camel.guice.support.MethodHandler,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.ExpressionIllegalSyntaxException,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.SplitterOnPrepareTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.SplitterTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.spi.LanguageResolver,0,1,0,0,1
components.camel-xmpp.src.test.java.org.apache.camel.component.xmpp.UriConfigurationTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.properties.PropertiesComponentEIPRoutingSlipTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.config.DeadLetterChannelRedeliveryConfigTest,1,1,0,0,2
StartupListener,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.OnCompletionAsyncTest,1,1,0,0,2
components.camel-quickfix.src.main.java.org.apache.camel.component.quickfixj.QuickfixjConfiguration,1,1,0,0,2
components.camel-twitter.src.test.java.org.apache.camel.component.twitter.UserTimeLinePollingTest,1,1,0,0,2
components.camel-mail.src.main.java.org.apache.camel.component.mail.MailConstants,1,1,0,0,2
OsgiLanguageResolver,0,1,0,0,1
components.camel-smpp.src.main.java.org.apache.camel.component.smpp.SmppMessageType,1,1,0,0,2
HBaseTestingUtility,0,1,0,0,1
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsNoRequestTimeoutTest,1,1,0,0,2
components.camel-spring-redis.src.test.java.org.apache.camel.component.redis.RedisTestSupport,0,1,0,0,1
components.camel-xmpp.src.main.java.org.apache.camel.component.xmpp.XmppPrivateChatProducer,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.issues.RecipientListUseOriginalMessageEndpointExceptionIssueTest,1,1,0,0,2
Connector,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.bean.BeanHandlerMethodTest$MyNoDummyBean,0,1,0,0,1
components.camel-xmpp.src.main.java.org.apache.camel.component.xmpp.XmppGroupChatProducer,1,1,0,0,2
components.camel-rx.src.test.java.org.apache.camel.rx.ObservableBodyTest$MyObservableBody,0,1,0,0,1
Form,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.async.AsyncEndpointSplitTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.BatchResequencerAllowDuplicatesTest,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsXMLRouteTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.impl.RoutePolicyCallbackTest,1,1,0,0,2
components.camel-exec.src.test.java.org.apache.camel.component.exec.ExecEndpointTest,1,1,0,0,2
WebFault,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.intercept.InterceptSendToEndpointInOnException,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.issues.AdviceWithOnExceptionMultipleIssueTest,1,1,0,0,2
components.camel-rss.src.test.java.org.apache.camel.dataformat.rss.RssFilterWithXPathTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.ComponentDiscoveryTest,1,1,0,0,2
FactoryConfigurationError,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.language.TokenizerTest,1,1,0,0,2
components.camel-jms.src.main.java.org.apache.camel.component.jms.EndpointMessageListener,1,1,0,0,2
components.camel-smpp.src.main.java.org.apache.camel.component.smpp.SmppCommandType,1,1,0,0,2
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.servlet.ServletServicesTest,1,1,0,0,2
components.camel-sql.src.main.java.org.apache.camel.component.sql.SqlConsumer,0,1,0,0,1
camel-core.src.main.java.org.apache.camel.impl.ExpressionSupport,1,1,0,0,2
components.camel-aws.src.main.java.org.apache.camel.component.aws.sdb.DeleteAttributesCommand,0,1,0,0,1
components.camel-mail.src.test.java.org.apache.camel.component.mail.MailToMultipleEndpointsTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.management.MyEventNotifier,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringXPathFilterWithNamespaceOnRouteContextTest,1,1,0,0,2
components.camel-quartz.src.main.java.org.apache.camel.component.quartz.QuartzEndpoint,1,1,0,0,2
components.camel-hawtdb.src.test.java.org.apache.camel.component.hawtdb.HawtDBAggregateRecoverDeadLetterChannelFailedTest,0,1,0,0,1
camel-core.src.main.java.org.apache.camel.processor.Pipeline,1,1,0,0,2
components.camel-routebox.src.main.java.org.apache.camel.component.routebox.RouteboxProducer,1,1,0,0,2
ObjectName,0,1,0,0,1
components.camel-jms.src.test.java.org.apache.camel.component.jms.issues.JmsFilenameHeaderTest,1,1,0,0,2
components.camel-guice.src.main.java.org.apache.camel.guice.support.Closers,1,1,0,0,2
EntityManager,0,1,0,0,1
components.camel-jetty.src.test.java.org.apache.camel.component.jetty.JettyResponseBodyWhenErrorTest$MyBookService,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.converter.stream.ReaderCacheTest,1,1,0,0,2
components.camel-mina.src.main.java.org.apache.camel.component.mina.MinaConfiguration,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.impl.DefaultNodeIdFactory,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.processor.interceptor.TraceEventHandler,0,1,0,0,1
components.camel-spring.src.main.java.org.apache.camel.spring.spi.SpringManagementMBeanAssembler,0,1,0,0,1
components.camel-aws.src.test.java.org.apache.camel.component.aws.ddb.DescribeTableCommandTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.file.FileConsumeWithDollarInPathTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.file.FileConsumeNoopIdempotentEnabledTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.xslt.XsltTransformingExceptionTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.onexception.OnExceptionCallSubRouteNoErrorHandlerTest,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsInOutDisableTimeToLiveTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.issues.CharlesSplitUseBeanAsErrorHandlerIssueTest,0,1,0,0,1
components.camel-test-spring.src.main.java.org.apache.camel.test.spring.MockEndpoints,0,1,0,0,1
ServiceFactory,1,1,0,0,2
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.FromFtpSimpleRelativeMoveToAbsoluteNotStepwiseTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.issues.AmahDeadLetterTest,1,1,0,0,2
components.camel-aws.src.main.java.org.apache.camel.component.aws.ses.SesConfiguration,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsSimpleRequestLateReplyTest$SendLateReply,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.interceptor.AdviceWithTryCatchTest,1,1,0,0,2
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.FileToFtpsImplicitTLSWithClientAuthAndSSLContextParametersTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.component.controlbus.ControlBusLanguageSimpleStartRouteTest,1,1,0,0,2
FromEndpointTest,0,1,0,0,1
PGPSecretKey,0,1,0,0,1
components.camel-spring-ws.src.test.java.org.apache.camel.component.spring.ws.ProducerRemoteRouteTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.onexception.OnExceptionProcessorInspectCausedExceptionWithDefaultErrorHandlerTest,0,1,0,0,1
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringXPathHeaderNameTest,0,1,0,0,1
components.camel-spring-ws.src.test.java.org.apache.camel.component.spring.ws.addressing.ConsumerWSAEndpointMappingRouteTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.processor.RedeliveryPolicy,1,1,0,0,2
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.core.mock.MockXPathTest,1,1,0,0,2
ServletComponent,1,1,0,0,2
TestName,0,1,0,0,1
MojoExecutionException,0,1,0,0,1
components.camel-apns.src.main.java.org.apache.camel.component.apns.model.ApnsConstants,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.aggregator.AggregateLostGroupIssueTest,1,1,0,0,2
components.camel-spring.src.main.java.org.apache.camel.osgi.OsgiSpringCamelContext,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.processor.PollEnricher,1,1,0,0,2
CamelContextLifecycle,0,1,0,0,1
tests.camel-itest.src.test.java.org.apache.camel.itest.jms.JmsHttpJmsTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.file.FileIdempotentReadSameFileAgainTest,1,1,0,0,2
JmsKeyFormatStrategy,0,1,0,0,1
components.camel-solr.src.main.java.org.apache.camel.component.solr.SolrComponent,0,1,0,0,1
components.camel-spring.src.test.java.org.apache.camel.spring.issues.contextscan.MyRoute,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.onexception.OnExceptionGlobalAndDLCErrorHandlerIssueTest,1,1,0,0,2
components.camel-test-blueprint.src.test.java.org.apache.camel.test.blueprint.ConfigAdminLoadConfigurationFileAndOverrideTest,1,1,0,0,2
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.core.browse.BrowseRouteTest,1,1,0,0,2
SetPropertyTest,0,1,0,0,1
components.camel-bindy.src.main.java.org.apache.camel.dataformat.bindy.BindyFactory,0,1,0,0,1
components.camel-ssh.src.test.java.org.apache.camel.component.ssh.SshComponentConsumerTest,1,1,0,0,2
DatatypeConfigurationException,0,1,0,0,1
components.camel-jaxb.src.test.java.org.apache.camel.jaxb.NotificationType,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.MethodFilterTest,1,1,0,0,2
components.camel-twitter.src.main.java.org.apache.camel.component.twitter.data.TrendsType,1,1,0,0,2
Bucket,0,1,0,0,1
components.camel-ftp.src.test.java.org.apache.camel.component.file.remote.FromFtpRemoteFileFilterDirectoryTest,0,1,0,0,1
camel-core.src.main.java.org.apache.camel.WaitForTaskToComplete,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.builder.NotifyBuilder$EventPredicateSupport,1,1,0,0,2
components.camel-jms.src.test.java.org.apache.camel.component.jms.JmsRouteRequestReplyTest$Task,0,1,0,0,1
camel-core.src.main.java.org.apache.camel.management.event.CamelContextStopFailureEvent,1,1,0,0,2
TimerListener,0,1,0,0,1
PingMeFault,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.WireTapUsingMulticastTest,1,1,0,0,2
components.camel-cache.src.main.java.org.apache.camel.component.cache.CacheConstants,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.aggregator.AggregateFromWireTapTest,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.processor.DeadLetterChannelOnRedeliveryTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.management.event.CamelContextResumeFailureEvent,1,1,0,0,2
components.camel-javaspace.src.test.java.org.apache.camel.component.javaspace.JavaspacesXPathTest,1,1,0,0,2
java.lang.Error,1,1,0,0,2
components.camel-jetty.src.test.java.org.apache.camel.component.jetty.JettyWithXPathChoiceTest,1,1,0,0,2
components.camel-leveldb.src.main.java.org.apache.camel.component.leveldb.LevelDBAggregationRepository,1,1,0,0,2
components.camel-mina.src.main.java.org.apache.camel.component.mina.TextLineDelimiter,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.language.SimpleLanguageRouteTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.model.dataformat.XmlJsonDataFormat,1,1,0,0,2
examples.camel-example-cxf.src.main.java.org.apache.camel.example.cxf.jaxrs.JAXRSClient$TestResponseExceptionMapper,0,1,0,0,1
camel-core.src.test.java.org.apache.camel.main.MainTest$MyRouteBuilder,0,1,0,0,1
components.camel-mail.src.test.java.org.apache.camel.component.mail.MailCommitOnCompletionTest,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.processor.idempotent.FileConsumerIdempotentTest,1,1,0,0,2
components.camel-cdi.src.main.java.org.apache.camel.cdi.internal.CamelContextBean,1,1,0,0,2
components.camel-spring.src.main.java.org.apache.camel.spring.CamelEndpointFactoryBean,1,1,0,0,2
tests.camel-blueprint-cxf-test.src.test.java.org.apache.camel.test.cxf.blueprint.MyProcessor,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.SplitterStopOnExceptionWithOnExceptionTest$MyProcessor,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.impl.DummyLifecycleStrategy,1,1,0,0,2
tests.camel-itest-osgi.src.test.java.org.apache.camel.itest.osgi.http4.Http4Test,1,1,0,0,2
components.camel-test-blueprint.src.test.java.org.apache.camel.test.blueprint.ConfigAdminTest,1,1,0,0,2
components.camel-sjms.src.test.java.org.apache.camel.component.sjms.support.MyAsyncEndpoint,1,1,0,0,2
components.camel-twitter.src.test.java.org.apache.camel.component.twitter.HomeTimeLineDirectTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.processor.interceptor.TracingTestBase,0,1,0,0,1
CreateTopicRequest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.model.dataformat.BeanioDataFormat,1,1,0,0,2
CharacterCodingException,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.component.file.FileConsumeSingleDirectoryOnlyTest,1,1,0,0,2
components.camel-flatpack.src.test.java.org.apache.camel.component.flatpack.FixedLengthWithUnmarshalTest,1,1,0,0,2
AnnotationMemberProvider,1,1,0,0,2
components.camel-bindy.src.test.java.org.apache.camel.dataformat.bindy.fixed.skipheader.BindyFixedLengthHeaderFooterSkipHeaderTest,1,1,0,0,2
camel-core.src.test.java.org.apache.camel.impl.CamelPostProcessorHelperTest$MyEndpointInjectProducerTemplateUrlUnknown,1,1,0,0,2
components.camel-spring.src.test.java.org.apache.camel.spring.processor.SpringDeadLetterChannelInvalidDeadLetterUriTest,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.impl.HeaderFilterStrategyComponent,1,1,0,0,2
camel-core.src.main.java.org.apache.camel.util.AsyncProcessorHelper,1,1,0,0,2
