class,buo,bdc,spf,bco,all
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$Processor$atomicIncrement,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.RegionsResource,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.filter.BinaryComparator,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.regionserver.SplitTransaction$LoggingProgressable,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.master.handler.TestCreateTableHandler,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.KeyValue$RootComparator,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$scannerOpenWithPrefix_result$scannerOpenWithPrefix_resultStandardSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.TableInfoMessage$TableInfoOrBuilder,0,1,0,0,1
JAXBContext,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.mapreduce.TestTableInputFormatScanBase$ScanMapper,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$put_result$_Fields,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.client.NoServerForRegionException,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.io.hfile.HFileDataBlockEncoderImpl,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.io.hfile.NoOpDataBlockEncoder,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.TestMemStore$EnvironmentEdgeForMemstoreTest,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.io.hfile.TestHFile,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.io.hfile.DoubleBlockCache,0,1,0,0,1
ResultScanner,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$increment_args$increment_argsTupleSchemeFactory,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$scannerOpenWithStop_args$scannerOpenWithStop_argsTupleScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.DroppedSnapshotException,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TIOError$TIOErrorStandardScheme,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowOrBefore_result,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$getScannerRows_result$_Fields,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$createTable_result$createTable_resultStandardScheme,1,1,0,0,2
AtomicLong,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$deleteTable_args$deleteTable_argsTupleScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$Processor$createTable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$increment_args$increment_argsTupleSchemeFactory,1,1,0,0,2
TestCase,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$getScannerRows_args$getScannerRows_argsTupleScheme,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.mttr.IntegrationTestMTTR$TimingResult,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRegionInfo_args,1,1,0,0,2
Comparable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$disableTable_args$disableTable_argsTupleScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$get_result$get_resultTupleScheme,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.filter.TestColumnCountGetFilter,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$AsyncIface,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.HColumnDescriptor,0,1,0,0,1
BaseDecoder,0,1,0,0,1
FileSystem,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.TScan$_Fields,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.CellCounter$IntSumReducer,0,1,0,0,1
org.apache.thrift.protocol.TField,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$mutateRow_args$mutateRow_argsStandardScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRow_args$getRow_argsTupleSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowTs_result$getRowTs_resultStandardScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.CellCounter$CellCounterMapper,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.backup.TestHFileArchiving,1,1,0,0,2
Shell.ShellCommandExecutor,1,1,0,0,2
SplitTransaction,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.rest.PerformanceEvaluation$RandomScanWithRange100Test,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.coprocessor.TestMasterObserver,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.regionserver.TestSplitTransactionOnCluster$MockMasterWithoutCatalogJanitor,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.TestAtomicOperation$AtomicOperation,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$getMultiple_result$getMultiple_resultTupleScheme,0,1,0,0,1
HBaseTestingUtility,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$putMultiple_args,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$createTable_result$createTable_resultTupleSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$mutateRow_result$_Fields,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$Processor$closeScanner,0,1,0,0,1
security.src.main.java.org.apache.hadoop.hbase.ipc.SecureClient,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.regionserver.TestHBase7051$PutThread,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$incrementRows_result$incrementRows_resultTupleScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.TRowResult,1,1,0,0,2
NavigableSet,1,1,0,0,2
org.apache.thrift.async.TAsyncClientManager,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.mapreduce.hadoopbackport.JarFinder,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.client.TestShell,0,1,0,0,1
ScanDeleteTracker,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowTs_args$getRowTs_argsTupleScheme,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$AsyncClient$getScannerRows_call,0,1,0,0,1
ConnectionId,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.regionserver.HFileReadWriteTest$StatisticsPrinter,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.UnknownRegionException,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$increment_result$_Fields,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.PerformanceEvaluation$RandomScanWithRange10Test,1,1,0,0,2
MapFile.Writer,1,1,0,0,2
XmlAnyAttribute,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.ipc.HBaseServer$Call,0,1,0,0,1
ServletContext,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TResult$TResultStandardScheme,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.regionserver.TestHBase7051$MockHRegion,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.TableSplit$Version,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.util.TestPoolMap$TestPoolType,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.rest.client.TestRemoteAdminRetries$CallExecutor,0,1,0,0,1
ByteBuffer,1,1,0,0,2
ObjectName,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.errorhandling.ForeignException$ProxyThrowable,0,1,0,0,1
BlockCacheColumnFamilySummary,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$mutateRow_args,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.handler.OpenRegionHandler,0,1,0,0,1
IOError,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.mapred.TableOutputFormat$TableRecordWriter,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TTimeRange$TTimeRangeStandardScheme,0,1,0,0,1
InvalidFamilyOperationException,0,1,0,0,1
ThreadPoolExecutor,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.master.cleaner.TestCleanerChore$StoppableImplementation,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.mttr.IntegrationTestMTTR,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$enableTable_args$enableTable_argsTupleSchemeFactory,1,1,0,0,2
HFileBlock,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.client.MetaScanner$BlockingMetaScannerVisitor,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.SplitLogWorker$GetDataAsyncCallback,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.StorageClusterStatusMessage$StorageClusterStatus$Node,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.constraint.ConstraintProcessor,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.wal.TestHLogSplit,0,1,0,0,1
RpcEngine,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TIncrement$TIncrementTupleScheme,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$Processor$increment,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$put_args$put_argsTupleScheme,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.HBaseTestingUtility,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.procedure.ZKProcedureMemberRpcs,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.PoolMap$ReusablePool,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.procedure.TestProcedureMember,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.Base64$Base64InputStream,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.filter.FilterList,0,1,0,0,1
TestName,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getVerTs_args$getVerTs_argsTupleSchemeFactory,1,1,0,0,2
ForeignExceptionListener,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.mapreduce.MapreduceTestingShim,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.wal.KeyValueCompression$CompressedKvEncoder,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.io.encoding.RedundantKVGenerator,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.util.MultiThreadedReader,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.client.RowLock,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$AsyncClient$getRowTs_call,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.procedure.TestZKProcedureControllers,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowOrBefore_args$getRowOrBefore_argsStandardSchemeFactory,1,1,0,0,2
security.src.main.java.org.apache.hadoop.hbase.security.token.AuthenticationProtocol,0,1,0,0,1
ServiceException,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.mapreduce.hadoopbackport.TestTotalOrderPartitioner$ReverseStringComparator,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.MultithreadedTestUtil,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$Iface,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.CoprocessorClassLoader,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$deleteMultiple_args$deleteMultiple_argsTupleScheme,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.EnvironmentEdgeManager,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.replication.TestReplicationSmallTests,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.regionserver.HRegion$RegionScannerImpl,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$deleteAllRow_result$deleteAllRow_resultTupleSchemeFactory,1,1,0,0,2
java.lang.Error,1,1,0,0,2
StackTraceElement,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRegionInfo_result$getRegionInfo_resultStandardSchemeFactory,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.zookeeper.TestZKTableReadOnly,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$get_result$get_resultStandardSchemeFactory,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder$SeekerState,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.AlreadyExists$AlreadyExistsTupleSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TRowMutations$TRowMutationsStandardScheme,0,1,0,0,1
HFileBlock.FSReader,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.constraint.RuntimeFailConstraint,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.replication.regionserver.TestReplicationSourceManager,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,0,1,0,0,1
ProcedureMember,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.replication.TestReplicationSyncUpTool,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.procedure.ProcedureCoordinatorRpcs,0,1,0,0,1
CharacterCodingException,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowsTs_args$getRowsTs_argsTupleScheme,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.rest.model.TestCellModel,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.client.MultiPut,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getVerTs_result$getVerTs_resultTupleScheme,1,1,0,0,2
BufferedReader,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.Objects$Quantity,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$AsyncClient$getRows_call,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.mapreduce.hadoopbackport.TestInputSampler,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.ipc.HBaseClient$ParallelCall,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.mapreduce.TestWALPlayer,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.metrics.HBaseInfo,0,1,0,0,1
EventType,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.TestCompoundBloomFilter,1,1,0,0,2
ZooKeeperNodeTracker,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.PerformanceEvaluation$RandomReadTest,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.wal.TestWALActionsListener$DummyWALActionsListener,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.ShutdownHook$DoNothingStoppable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.TableSplit,0,1,0,0,1
Random,0,1,0,0,1
MasterThread,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.rest.client.TestRemoteTable,0,1,0,0,1
HRegionIncommon,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.master.AssignmentManager$SingleServerBulkAssigner,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.TableSchemaMessage$TableSchema,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.ColumnDescriptor$ColumnDescriptorTupleSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$scannerGetList_args$scannerGetList_argsStandardScheme,1,1,0,0,2
ImmutableBytesWritable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$mutateRowTs_args$mutateRowTs_argsStandardSchemeFactory,1,1,0,0,2
MapReduceBase,0,1,0,0,1
HashedBytes,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.TableNotFoundException,0,1,0,0,1
LogCleaner,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$get_result$_Fields,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.TScan,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.client.TestFromClientSide,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getTableRegions_result$getTableRegions_resultStandardSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.filter.package-info,1,1,0,0,2
Row,0,1,0,0,1
Mutation,0,1,0,0,1
org.apache.hadoop.hbase.rest.protobuf.generated.StorageClusterStatusMessage.StorageClusterStatusOrBuilder,0,1,0,0,1
security.src.main.java.org.apache.hadoop.hbase.security.token.AuthenticationTokenSelector,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.util.MultiThreadedWriter,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$deleteSingle_result$deleteSingle_resultStandardSchemeFactory,0,1,0,0,1
Semaphore,0,1,0,0,1
ReentrantReadWriteLock,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.IOError$_Fields,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.io.hfile.TestForceCacheImportantBlocks,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$AsyncClient$Factory,1,1,0,0,2
Function,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$isTableEnabled_args$isTableEnabled_argsTupleScheme,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.mapreduce.TestTableInputFormatScan1,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$deleteAllRowTs_result$_Fields,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.mapreduce.TestTableInputFormatScan2,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowTs_result$getRowTs_resultTupleSchemeFactory,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.util.TestMergeTable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$putMultiple_result$_Fields,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.client.TestCloneSnapshotFromClient,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.HBaseClusterManager$CommandProvider$Operation,1,1,0,0,2
ZKSplitLog.TaskState,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.TestBlocksRead,1,1,0,0,2
MetricsTimeVaryingLong,0,1,0,0,1
CommandLine,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$put_args,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.master.SplitLogManager$TaskFinisher$Status,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.model.TableRegionModel,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.wal.WALEdit,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$AsyncClient$scannerOpenTs_call,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.io.TestHbaseObjectWritable$CustomSerializable,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.snapshot.TakeSnapshotUtils$MatchesDirectoryNames,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowWithColumnsTs_args$getRowWithColumnsTs_argsTupleSchemeFactory,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$compact_result,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.MultithreadedTableMapper$MapRunner,0,1,0,0,1
Writable,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.Server,1,1,0,0,2
ErrorReporter,1,1,0,0,2
Abortable,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TDelete$_Fields,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TTimeRange,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.rest.TestRESTMetrics,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$isTableEnabled_result$_Fields,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getColumnDescriptors_args,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.io.hfile.TestHFileReaderV1,1,1,0,0,2
BlockingQueue,0,1,0,0,1
CreateTableHandler,0,1,0,0,1
RegionAlreadyInTransitionException,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.rest.client.TestRemoteHTableRetries,0,1,0,0,1
StateDumpServlet,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.master.AssignmentManager$TimeoutMonitor,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$AsyncIface,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.regionserver.KeyValueHeap$KVScannerComparator,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TColumnValue,0,1,0,0,1
TServer,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.util.hbck.OfflineMetaRepair,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.zookeeper.ZKTable$TableState,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.io.hfile.TestHFileBlockCompatibility,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$putMultiple_args$_Fields,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.coprocessor.TestRegionObserverScannerOpenHook$WaitableCompactionRequest,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.io.hfile.RandomDistribution$Flat,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$incrementRows_result,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.regionserver.TestRSKilledWhenMasterInitializing$TestingMaster,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TColumnValue$TColumnValueStandardSchemeFactory,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.util.MultiThreadedAction,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.mapreduce.WALPlayer$HLogMapper,0,1,0,0,1
ThriftServerRunner,1,1,0,0,2
ExecResult,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.rest.model.RowModel,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.snapshot.SnapshotDescriptionUtils$CompletedSnaphotDirectoriesFilter,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.rest.protobuf.generated.TableInfoMessage$TableInfo,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.regionserver.wal.HLogSplitter$CorruptedLogFileException,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.master.CatalogJanitor,1,1,0,0,2
MathContext,1,1,0,0,2
src.test.java.org.apache.hadoop.hbase.master.TestSplitLogManager$Expr,1,1,0,0,2
src.main.java.org.apache.hadoop.hbase.ipc.HBaseClient$FailedServerException,0,1,0,0,1
CompoundBloomFilter,1,1,0,0,2
Runnable,1,1,0,0,2
org.apache.hadoop.hbase.rest.protobuf.generated.TableSchemaMessage.TableSchema,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$getRowsWithColumnsTs_args$getRowsWithColumnsTs_argsStandardScheme,1,1,0,0,2
SecretManager,0,1,0,0,1
org.apache.hadoop.hbase.rest.protobuf.generated.TableInfoMessage.TableInfo.RegionOrBuilder,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.io.hfile.ReusableStreamGzipCodec$ReusableGzipOutputStream$ResetableGZIPOutputStream,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.TResult,0,1,0,0,1
KeyComparator,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.TIncrement$TIncrementTupleSchemeFactory,1,1,0,0,2
FileStatus,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.TCell,1,1,0,0,2
AuthorizationException,0,1,0,0,1
src.test.java.org.apache.hadoop.hbase.ipc.TestProtocolExtension$TestProtocol,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift.generated.Hbase$Processor$scannerOpen,1,1,0,0,2
Mapper,0,1,0,0,1
src.main.java.org.apache.hadoop.hbase.thrift2.generated.THBaseService$checkAndDelete_result$checkAndDelete_resultStandardScheme,0,1,0,0,1
