class,buo,bdc,spf,bco,all
preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction,1,1,0,0,2
AfterClass,0,1,0,0,1
CIDType2Container,1,1,0,0,2
TimeZone,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDCalGray,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.ChoiceType,1,1,0,0,2
fontbox.src.test.java.org.apache.fontbox.cmap.TestCMap,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.TextPosition,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.encoding.DictionaryEncoding,1,1,0,0,2
PDTextState,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject,1,1,0,0,2
SignatureInterface,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolygon,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNAttributes,0,1,0,0,1
COSDocument,0,1,0,0,1
COSNull,0,1,0,0,1
ARCFour,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cmap.CodespaceRange,0,1,0,0,1
Font,0,1,0,0,1
examples.src.main.java.org.apache.pdfbox.examples.pdmodel.CreateBlankPDF,1,1,0,0,2
jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPSchemaPDFAField,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdfparser.XrefTrailerResolver,0,1,0,0,1
javax.swing.JTextPane,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.Overlay$LayoutPage,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDMatrix,1,1,0,0,2
XPath,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.CharStringRenderer,0,1,0,0,1
MouseEvent,0,1,0,0,1
Hashtable,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.font.util.FontMetaDataValidation,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.CMAPEncodingEntry,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.Parser$AbstractSyntaxHandler,1,1,0,0,2
VersionType,0,1,0,0,1
javax.swing.JScrollPane,0,1,0,0,1
COSWriterXRefEntry,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDRange,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.cff.encoding.CFFStandardEncoding,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.predictor.Optimum,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdfviewer.PDFTreeCellRenderer,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDGamma,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.io.ccitt.FillOrderChangeInputStream,1,1,0,0,2
TestCase,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDSeparation,0,1,0,0,1
pdfbox.src.test.java.org.apache.pdfbox.util.TestDateUtil,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.cos.COSBoolean,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.ttf.CIDFontType2Parser,1,1,0,0,2
preflight.src.test.java.org.apache.pdfbox.preflight.TestPreflightPath,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.graphic.ColorSpaceHelper,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.graphic.ICCProfileWrapper,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.TrueTypeFont,1,1,0,0,2
DecryptionMaterial,1,1,0,0,2
Comparable,0,1,0,0,1
CFFFont,0,1,0,0,1
COSStream,0,1,0,0,1
NonSequentialPDFParser,0,1,0,0,1
examples.src.main.java.org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage,1,1,0,0,2
ColorSpace,0,1,0,0,1
PDMarkInfo,1,1,0,0,2
FontContainer,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdfparser.PDFXRefStream,0,1,0,0,1
SignatureException,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetMoveAndShow,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.AbstractSimpleProperty,1,1,0,0,2
PDPageAdditionalActions,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.color.PDColorStateTest,0,1,0,0,1
Test,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.ImageParameters,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.CompositeImage,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDRadioCollection,1,1,0,0,2
InvalidPasswordException,1,1,0,0,2
PDRectangle,0,1,0,0,1
preflight.src.test.java.org.apache.pdfbox.preflight.integration.TestIsartorValidation,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.TilingPatternValidationProcess,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.PDPageLabelRange,0,1,0,0,1
pdfbox.src.test.java.org.apache.pdfbox.pdmodel.common.TestPDNumberTreeNode$PDTest,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.encoding.conversion.CJKEncodings,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.filter.LZWFilter,1,1,0,0,2
Cardinality,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDURIDictionary,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.MoveAndShow,1,1,0,0,2
Encoding,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationSquare,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.FreeTextAnnotationValidator,1,1,0,0,2
MissingValidationProcessException,0,1,0,0,1
xmpbox.src.main.java.org.apache.xmpbox.schema.XMPMediaManagementSchema,0,1,0,0,1
PDFileSpecification,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetStrokingICCBasedColor,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.PDFText2HTML$FontState,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.LineAnnotationValidator,0,1,0,0,1
XMPRightsManagementSchema,0,1,0,0,1
xmpbox.src.main.java.org.apache.xmpbox.schema.XMPRightsManagementSchema,0,1,0,0,1
examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ReplaceString,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt$TiffWrapper,0,1,0,0,1
ValidationException,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,1,1,0,0,2
StringBuilder,1,1,0,0,2
jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaBasicJobTicket,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.CMAPEncodingEntry$SubHeader,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.AbstractStructuredType,1,1,0,0,2
xmpbox.src.test.java.org.apache.xmpbox.schema.XMPBasicTest,0,1,0,0,1
PDInlinedImage,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.TextType,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetTextRise,1,1,0,0,2
PDDocumentCatalogAdditionalActions,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators$Ne,1,1,0,0,2
javax.swing.JMenuItem,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.ImageIOUtil,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$And,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.PrintPDF,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess,1,1,0,0,2
Component,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.CFFParser$DictData,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Roll,1,1,0,0,2
examples.src.main.java.org.apache.pdfbox.examples.pdfa.CreatePDFA,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetStrokingColorSpace,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFOptionElement,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDPageable,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode,1,1,0,0,2
jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPSchemaPDFAId,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.operator.pagedrawer.ClipEvenOddRule,1,1,0,0,2
Raster,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.util.TestPDFToImage,0,1,0,0,1
KeyStore,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.pfb.PfbParser,1,1,0,0,2
ICC_ColorSpace,0,1,0,0,1
PDFAIdentificationSchema,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cos,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Exch,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.cff.AFMFormatter,0,1,0,0,1
IndexReader,0,1,0,0,1
preflight.src.test.java.org.apache.pdfbox.preflight.parser.TestPreflightConfiguration,0,1,0,0,1
java.lang.Class,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.encoding.EncodingManager,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject,1,1,0,0,2
DublinCoreSchema,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Neg,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.BooleanType,1,1,0,0,2
FontMetric,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.ProtectionPolicy,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.Decrypt,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.pdfparser.TestNonSequentialPDFParser,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator,0,1,0,0,1
XmpSerializer,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Truncate,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.schema.XMPSchema,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.OverlayPDF$LayoutPage,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Exp,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.XrefEntry,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification,0,1,0,0,1
FontValidator,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.Type1FontUtil,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.process.CatalogValidationProcess,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.pdmodel.font.PDSimpleFontTest,1,1,0,0,2
preflight.src.test.java.org.apache.pdfbox.preflight.Benchmark,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.io.NBitOutputStream,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm,0,1,0,0,1
pdfbox.src.test.java.org.apache.pdfbox.encryption.TestPublicKeyEncryption,0,1,0,0,1
PDStream,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.ttf.DigitalSignatureTable,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdfparser.VisualSignatureParser,1,1,0,0,2
RandomAccessFile,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStamp,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSFloat,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper,1,1,0,0,2
xmpbox.src.test.java.org.apache.xmpbox.schema.XMPSchemaTest,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSInteger,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure,0,1,0,0,1
AnnotationValidatorFactory,0,1,0,0,1
ProcessingInstruction,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.ttf.GlyphDescription,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessRead,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.TextAnnotationValidator,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.ConvertColorspace$ColorSpaceInstance,0,1,0,0,1
java.lang.Error,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.cos.TestCOSNumber,1,1,0,0,2
PDFontDescriptor,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDField,0,1,0,0,1
URL,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle,1,1,0,0,2
ResourceRefType,0,1,0,0,1
jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaMediaManagement,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.AbstractField,1,1,0,0,2
Target,1,1,0,0,2
COSArray,0,1,0,0,1
StringWriter,1,1,0,0,2
lucene.src.main.java.org.apache.pdfbox.lucene.IndexFiles,0,1,0,0,1
CMAPEncodingEntry,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetTextLeading,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.cff.CFFParser$Format3FDSelect,0,1,0,0,1
PDTextStream,0,1,0,0,1
XrefEntry,0,1,0,0,1
java.lang.String,1,1,0,0,2
PDFTextStripper,0,1,0,0,1
ParsePosition,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.Types,1,1,0,0,2
FilterInputStream,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.PartType,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.predictor.Average,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.util.TestPDFText2HTML,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.pagedrawer.ClipNonZeroRule,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetStrokingSeparation,1,1,0,0,2
Graphics2D,0,1,0,0,1
IllegalAccessException,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.DataInput,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.exceptions.CryptographyException,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.GlyfCompositeDescript,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.cos.COSNumber,0,1,0,0,1
ReaderBottomPanel,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.SecurityHandlersManager,1,1,0,0,2
BeforeClass,0,1,0,0,1
preflight.src.test.java.org.apache.pdfbox.preflight.action.pdfa1b.TestSubmitAction,1,1,0,0,2
PDXObjectForm,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetWordSpacing,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.Format,0,1,0,0,1
PDOptionalContentGroup,1,1,0,0,2
PDThreadBead,1,1,0,0,2
StructuredType,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDAction,0,1,0,0,1
xmpbox.src.test.java.org.apache.xmpbox.type.TestSimpleMetadataProperties,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetStrokingCMYKColor,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.PDFDebugger,0,1,0,0,1
Random,1,1,0,0,2
SynchronizedMetaDataValidation,0,1,0,0,1
PushbackInputStream,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.cos.COSName,0,1,0,0,1
jempbox.src.main.java.org.apache.jempbox.xmp.pdfa.XMPSchemaPDFASchema,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.CFFParser$EmbeddedEncoding$Supplement,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetNonStrokingGrayColor,1,1,0,0,2
COSFloat,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.AFMFormatter$CharMetric,0,1,0,0,1
javax.swing.JMenuBar,0,1,0,0,1
AccessPermission,0,1,0,0,1
examples.src.main.java.org.apache.pdfbox.examples.pdmodel.ReplaceURLs,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory$ColorSpaceRestriction,0,1,0,0,1
COSBoolean,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator,1,1,0,0,2
PDDocumentCatalog,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators,1,1,0,0,2
xmpbox.src.test.java.org.apache.xmpbox.schema.PDFAIdentificationTest,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStrikeOut,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.PDDocument,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.MaximumProfileTable,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.ttf.NameRecord,1,1,0,0,2
File,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.action.type.PDActionRemoteGoTo,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.CFFParser$EmbeddedCharset,0,1,0,0,1
BasicStroke,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cvi,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.io.ByteArrayPushBackInputStream,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.PopupAnnotationValidator,0,1,0,0,1
DataOutputStream,1,1,0,0,2
PushBackInputStream,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.Validator_A1b,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Cvr,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.SetCharSpacing,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Index,1,1,0,0,2
examples.src.main.java.org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData,1,1,0,0,2
pdfbox.src.test.java.org.apache.pdfbox.pdmodel.graphics.optionalcontent.TestOptionalContentGroups,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.annotation.WidgetAnnotationValidator,1,1,0,0,2
Format,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.cos.ICOSVisitor,0,1,0,0,1
DateTools.Resolution,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.interactive.form.PDChoiceButton,1,1,0,0,2
ValidationProcess,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$Not,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt,0,1,0,0,1
RandomAccessBufferedFileInputStream,0,1,0,0,1
fontbox.src.main.java.org.apache.fontbox.cff.CFFStandardString,1,1,0,0,2
PDNameTreeNode,1,1,0,0,2
java.io.OutputStream,0,1,0,0,1
PDAdditionalActions,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.exception.ValidationException,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFDictionary,0,1,0,0,1
PDFReader,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.util.LayerUtility,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.FontValidationProcess,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.BitwiseOperators$False,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.StackOperators$Copy,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.xml.XmpParsingException$ErrorType,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators$Floor,1,1,0,0,2
jempbox.src.test.java.org.apache.jempbox.xmp.XMPMetadataTest,1,1,0,0,2
preflight.src.main.java.org.apache.pdfbox.preflight.font.descriptor.CIDType0DescriptorHelper,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.pagedrawer.FillNonZeroRule,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.type.DefinedStructuredType,1,1,0,0,2
IndexWriter,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.io.RandomAccessFileInputStream,1,1,0,0,2
jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaPagedText,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.util.operator.GRestore,1,1,0,0,2
jempbox.src.main.java.org.apache.jempbox.xmp.XMPSchemaDublinCore,1,1,0,0,2
PDOutlineItem,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.cff.CFFParser$Format0Charset,0,1,0,0,1
PDActionURI,1,1,0,0,2
PDXObject,1,1,0,0,2
xmpbox.src.main.java.org.apache.xmpbox.XMPMetadata,0,1,0,0,1
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.common.function.type4.Parser$SyntaxHandler,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.graphics.predictor.Sub,1,1,0,0,2
PDGamma,0,1,0,0,1
xmpbox.src.main.java.org.apache.xmpbox.type.IntegerType,1,1,0,0,2
fontbox.src.main.java.org.apache.fontbox.ttf.GlyphTable,1,1,0,0,2
pdfbox.src.main.java.org.apache.pdfbox.pdmodel.font.Type3StreamParser,1,1,0,0,2
ColorSpaceHelperFactory,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.content.ContentStreamException,0,1,0,0,1
preflight.src.main.java.org.apache.pdfbox.preflight.action.InvalidAction,0,1,0,0,1
