file,archsmell
src/java/org/apache/ivy/core/cache/CacheSettings.java,CMD
test/java/org/apache/ivy/ant/IvyInstallTest.java,CMD
test/java/org/apache/ivy/core/settings/XmlSettingsParserTest.java,CMD
test/java/org/apache/ivy/util/StringUtilsTest.java,CMD
test/java/org/apache/ivy/core/TestPerformance.java,CMD
test/java/org/apache/ivy/plugins/resolver/IBiblioResolverTest.java,CMD
test/java/fr/jayasoft/ivy/ant/IvyReportTest.java,CMD
src/java/org/apache/ivy/plugins/version/AbstractVersionMatcher.java,CMD
src/java/fr/jayasoft/ivy/resolver/ResolverHelper.java,CMD
src/java/fr/jayasoft/ivy/ant/IvyDeliver.java,CMD
test/java/org/apache/ivy/plugins/resolver/URLResolverTest.java,CMD
src/java/org/apache/ivy/core/resolve/IvyNode.java,CMD
src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java,CMD
src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,CMD
src/java/org/apache/ivy/Ivy.java,CMD
test/java/org/apache/ivy/ant/IvyRetrieveTest.java,CMD
src/java/org/apache/ivy/osgi/repo/FSManifestIterable.java,CMD
test/java/org/apache/ivy/plugins/parser/xml/XmlModuleUpdaterTest.java,CMD
test/java/org/apache/ivy/osgi/repo/BundleRepoTest.java,CMD
test/java/org/apache/ivy/ant/IvyDeliverTest.java,CMD
src/java/fr/jayasoft/ivy/ant/IvyBuildList.java,CMD
test/java/org/apache/ivy/ant/IvyCachePathTest.java,CMD
src/java/org/apache/ivy/ant/IvyArtifactProperty.java,CMD
test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParserTest.java,CMD
test/java/org/apache/ivy/plugins/resolver/MockResolver.java,CMD
src/java/org/apache/ivy/tools/analyser/JarModuleFinder.java,CMD
src/java/fr/jayasoft/ivy/resolver/AbstractResourceResolver.java,CMD
src/java/org/apache/ivy/plugins/repository/file/FileRepository.java,CMD
src/java/fr/jayasoft/ivy/DefaultDependencyDescriptor.java,CMD
src/java/org/apache/ivy/ant/AntBuildTrigger.java,CMD
test/java/org/apache/ivy/ant/IvyBuildNumberTest.java,CMD
test/java/org/apache/ivy/ant/IvyTaskTest.java,CMD
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java,CMD
src/java/org/apache/ivy/ant/IvyRetrieve.java,CMD
src/java/org/apache/ivy/ant/IvyPostResolveTask.java,CMD
src/java/org/apache/ivy/plugins/resolver/CacheResolver.java,CMD
src/java/fr/jayasoft/ivy/DefaultModuleDescriptor.java,CMD
test/java/fr/jayasoft/ivy/ant/AntCallTriggerTest.java,CMD
test/java/org/apache/ivy/plugins/report/XmlReportParserTest.java,CMD
src/java/org/apache/ivy/ant/IvyInfo.java,CMD
test/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParserTest.java,CMD
src/java/org/apache/ivy/util/StringUtils.java,CMD
test/java/fr/jayasoft/ivy/ant/IvyDeliverTest.java,CMD
src/java/fr/jayasoft/ivy/Ivy.java,CMD
src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorUpdater.java,CMD
test/java/fr/jayasoft/ivy/ResolveTest.java,CMD
test/java/fr/jayasoft/ivy/DefaultDependencyDescriptorTest.java,CMD
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java,CMD
src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,CMD
test/java/org/apache/ivy/plugins/conflict/LatestConflictManagerTest.java,CMD
src/java/org/apache/ivy/plugins/resolver/AbstractResourceResolver.java,CMD
src/java/org/apache/ivy/plugins/repository/TransferEvent.java,CMD
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java,CPC
src/java/org/apache/ivy/util/Configurator.java,CPC
src/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategy.java,CPC
src/java/org/apache/ivy/core/resolve/VisitNode.java,CPC
src/java/org/apache/ivy/core/event/resolve/ResolveEvent.java,CPC
src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,CPC
src/java/org/apache/ivy/plugins/namespace/NameSpaceHelper.java,CPC
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriter.java,CPC
src/java/org/apache/ivy/plugins/conflict/StrictConflictManager.java,CPC
src/java/org/apache/ivy/plugins/circular/WarnCircularDependencyStrategy.java,CPC
src/java/org/apache/ivy/plugins/circular/CircularDependencyHelper.java,CPC
src/java/org/apache/ivy/core/search/SearchEngine.java,CPC
src/java/org/apache/ivy/core/cache/ArtifactOrigin.java,CPC
src/java/org/apache/ivy/core/module/id/ModuleRules.java,CPC
src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,CPC
src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,CPC
src/java/org/apache/ivy/core/module/id/ArtifactRevisionId.java,CPC
src/java/org/apache/ivy/plugins/conflict/StrictConflictException.java,CPC
src/java/org/apache/ivy/plugins/repository/url/URLResource.java,CPC
src/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCache.java,CPC
src/java/org/apache/ivy/plugins/report/XmlReportOutputter.java,CPC
src/java/org/apache/ivy/plugins/parser/m2/PomReader.java,CPC
src/java/org/apache/ivy/core/sort/CollectionOfModulesToSort.java,CPC
src/java/org/apache/ivy/plugins/version/SubVersionMatcher.java,CPC
src/java/org/apache/ivy/plugins/repository/vfs/VfsRepository.java,CPC
src/java/org/apache/ivy/core/event/retrieve/EndRetrieveEvent.java,CPC
src/java/org/apache/ivy/core/event/download/EndArtifactDownloadEvent.java,CPC
src/java/org/apache/ivy/core/sort/SortEngine.java,CPC
src/java/org/apache/ivy/plugins/report/XmlReportWriter.java,CPC
src/java/org/apache/ivy/core/sort/SortOptions.java,CPC
src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParserRegistry.java,CPC
src/java/org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,CPC
src/java/org/apache/ivy/util/MessageLoggerEngine.java,CPC
src/java/org/apache/ivy/plugins/version/VersionRangeMatcher.java,CPC
src/java/org/apache/ivy/core/check/CheckEngine.java,CPC
src/java/org/apache/ivy/core/install/InstallEngine.java,CPC
src/java/org/apache/ivy/plugins/report/XmlReportParser.java,CPC
src/java/org/apache/ivy/core/event/download/NeedArtifactEvent.java,CPC
src/java/org/apache/ivy/core/module/descriptor/MDArtifact.java,CPC
src/java/org/apache/ivy/core/report/ResolveReport.java,CPC
src/java/org/apache/ivy/core/module/descriptor/DefaultModuleDescriptor.java,CPC
src/java/org/apache/ivy/plugins/resolver/DualResolver.java,CPC
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java,CPC
src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java,CPC
src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java,CPC
src/java/org/apache/ivy/core/deliver/DeliverOptions.java,CPC
src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java,CPC
src/java/org/apache/ivy/core/sort/WarningNonMatchingVersionReporter.java,CPC
src/java/org/apache/ivy/core/event/download/PrepareDownloadEvent.java,CPC
src/java/org/apache/ivy/plugins/repository/TransferEvent.java,CPC
src/java/org/apache/ivy/util/PropertiesFile.java,CPC
src/java/org/apache/ivy/plugins/repository/vfs/VfsResource.java,CPC
src/java/org/apache/ivy/plugins/repository/ResourceHelper.java,CPC
src/java/org/apache/ivy/plugins/namespace/Namespace.java,CPC
src/java/org/apache/ivy/core/resolve/ResolvedModuleRevision.java,CPC
src/java/org/apache/ivy/core/IvyContext.java,CPC
src/java/org/apache/ivy/osgi/core/OSGiManifestParser.java,CPC
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java,CPC
src/java/org/apache/ivy/plugins/lock/ArtifactLockStrategy.java,CPC
src/java/org/apache/ivy/core/resolve/ResolveEngine.java,CPC
src/java/org/apache/ivy/core/resolve/IvyNodeCallers.java,CPC
src/java/org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,CPC
src/java/org/apache/ivy/core/resolve/IvyNode.java,CPC
src/java/org/apache/ivy/plugins/matcher/MatcherHelper.java,CPC
src/java/org/apache/ivy/core/event/IvyEventFilter.java,CPC
src/java/org/apache/ivy/Ivy.java,CPC
src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java,CPC
src/java/org/apache/ivy/core/deliver/DeliverEngine.java,CPC
src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,CPC
src/java/org/apache/ivy/core/resolve/IvyNodeEviction.java,CPC
src/java/org/apache/ivy/core/cache/ParserSettingsMonitor.java,CPC
src/java/org/apache/ivy/core/resolve/VisitData.java,CPC
src/java/org/apache/ivy/core/module/status/StatusManager.java,CPC
src/java/org/apache/ivy/core/IvyPatternHelper.java,CPC
src/java/org/apache/ivy/core/event/resolve/EndResolveEvent.java,CPC
src/java/org/apache/ivy/util/url/IvyAuthenticator.java,CPC
src/java/org/apache/ivy/osgi/core/ExecutionEnvironmentProfileProvider.java,CPC
src/java/org/apache/ivy/plugins/conflict/FixedConflictManager.java,CPC
src/java/org/apache/ivy/plugins/lock/FileBasedLockStrategy.java,CPC
src/java/org/apache/ivy/plugins/resolver/VfsResolver.java,CPC
src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,CPC
src/java/org/apache/ivy/core/event/EventManager.java,CPC
src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java,CPC
src/java/org/apache/ivy/core/event/download/DownloadEvent.java,CPC
src/java/org/apache/ivy/util/url/URLHandlerRegistry.java,CPC
src/java/org/apache/ivy/plugins/report/LogReportOutputter.java,CPC
src/java/org/apache/ivy/util/FileUtil.java,CPC
src/java/org/apache/ivy/core/resolve/ResolveOptions.java,CPC
src/java/org/apache/ivy/core/deliver/DefaultPublishingDRResolver.java,CPC
src/java/org/apache/ivy/core/settings/IvySettings.java,CPC
src/java/org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,CPC
src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java,CPC
src/java/org/apache/ivy/core/sort/ModuleDescriptorSorter.java,CPC
src/java/org/apache/ivy/core/report/ConfigurationResolveReport.java,CPC
src/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParser.java,CPC
src/java/org/apache/ivy/core/event/IvyEvent.java,CPC
src/java/org/apache/ivy/core/sort/SilentNonMatchingVersionReporter.java,CPC
src/java/org/apache/ivy/util/Checks.java,CPC
src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,CPC
src/java/org/apache/ivy/core/module/descriptor/OverrideDependencyDescriptorMediator.java,CPC
src/java/org/apache/ivy/osgi/core/OsgiLatestStrategy.java,CPC
src/java/org/apache/ivy/core/sort/ModuleInSort.java,CPC
src/java/org/apache/ivy/core/settings/IvyVariableContainerImpl.java,CPC
src/java/org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,CPC
src/java/org/apache/ivy/core/repository/RepositoryManagementEngine.java,CPC
src/java/org/apache/ivy/core/event/resolve/ResolveDependencyEvent.java,CPC
src/java/org/apache/ivy/core/event/publish/EndArtifactPublishEvent.java,CPC
src/java/org/apache/ivy/core/event/resolve/EndResolveDependencyEvent.java,CPC
src/java/org/apache/ivy/core/resolve/ResolveData.java,CPC
src/java/org/apache/ivy/core/event/download/StartArtifactDownloadEvent.java,CPC
src/java/org/apache/ivy/plugins/version/ChainVersionMatcher.java,CPC
src/java/org/apache/ivy/core/module/id/ModuleRevisionId.java,CPC
src/java/org/apache/ivy/core/publish/PublishEngine.java,CPC
src/java/org/apache/ivy/plugins/circular/ErrorCircularDependencyStrategy.java,CPC
src/java/org/apache/ivy/plugins/version/ExactVersionMatcher.java,CPC
src/java/org/apache/ivy/plugins/circular/CircularDependencyException.java,CPC
src/java/org/apache/ivy/util/url/BasicURLHandler.java,CPC
src/java/org/apache/ivy/util/Message.java,CPC
