file,archsmell
src/main/java/org/apache/hadoop/hbase/regionserver/Compactor.java,CPC
src/main/java/org/apache/hadoop/hbase/master/cleaner/LogCleaner.java,CPC
src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/DisableTableHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/HRegionInfo.java,CPC
src/main/java/org/apache/hadoop/hbase/client/HTable.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/ModifyTableHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/TableAddFamilyHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/master/MasterFileSystem.java,CPC
src/main/java/org/apache/hadoop/hbase/master/ServerManager.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/SnapshotManager.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/TableEventHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/SplitTransaction.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/CreateTableHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/LogRoller.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,CPC
src/main/java/org/apache/hadoop/hbase/io/HFileLink.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseMetaHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogSplitter.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/metrics/RegionServerDynamicMetrics.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/SplitRegionHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,CPC
src/main/java/org/apache/hadoop/hbase/snapshot/RestoreSnapshotHelper.java,CPC
src/main/java/org/apache/hadoop/hbase/thrift/ThriftServerRunner.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/SplitRequest.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/handler/OpenRootHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/snapshot/CopyRecoveredEditsTask.java,CPC
src/main/java/org/apache/hadoop/hbase/client/ClientSmallScanner.java,CPC
src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotLogSplitter.java,CPC
src/main/java/org/apache/hadoop/hbase/master/cleaner/CleanerChore.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusher.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/metrics/RegionServerMetrics.java,CPC
src/main/java/org/apache/hadoop/hbase/catalog/MetaReader.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,CPC
src/main/java/org/apache/hadoop/hbase/replication/regionserver/Replication.java,CPC
src/main/java/org/apache/hadoop/hbase/util/CompoundBloomFilterWriter.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogFileSystem.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFilePrettyPrinter.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/DeleteTableHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFileReaderV1.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/ServerShutdownHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/LruBlockCache.java,CPC
src/main/java/org/apache/hadoop/hbase/util/hbck/HFileCorruptionChecker.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/DoubleBlockCache.java,CPC
src/main/java/org/apache/hadoop/hbase/backup/HFileArchiver.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServerCommandLine.java,CPC
src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java,CPC
src/main/java/org/apache/hadoop/hbase/master/SplitLogManager.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/TakeSnapshotHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/util/HFileArchiveUtil.java,CPC
src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSink.java,CPC
src/main/java/org/apache/hadoop/hbase/util/ModifyRegionUtils.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/CompactSplitThread.java,CPC
src/main/java/org/apache/hadoop/hbase/io/FileLink.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/TableDeleteFamilyHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/EnableTableHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFileDataBlockEncoderImpl.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterV1.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,CPC
src/main/java/org/apache/hadoop/hbase/client/UnmodifyableHRegionInfo.java,CPC
src/main/java/org/apache/hadoop/hbase/master/MXBeanImpl.java,CPC
src/main/java/org/apache/hadoop/hbase/master/RegionPlan.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/EnabledTableSnapshotHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/RegionSplitPolicy.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterV2.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/TableModifyFamilyHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/executor/RegionTransitionData.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/AbstractHFileWriter.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/metrics/OperationMetrics.java,CPC
src/main/java/org/apache/hadoop/hbase/LocalHBaseCluster.java,CPC
src/main/java/org/apache/hadoop/hbase/client/HBaseAdmin.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,CPC
src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/DisabledTableSnapshotHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/catalog/CatalogTracker.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/MasterSnapshotVerifier.java,CPC
src/main/java/org/apache/hadoop/hbase/client/ServerCallable.java,CPC
src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java,CPC
src/main/java/org/apache/hadoop/hbase/io/HLogLink.java,CPC
src/main/java/org/apache/hadoop/hbase/ipc/ExecRPCInvoker.java,CPC
src/main/java/org/apache/hadoop/hbase/util/FSUtils.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/handler/OpenRegionHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/catalog/MetaEditor.java,CPC
src/main/java/org/apache/hadoop/hbase/ClusterStatus.java,CPC
src/main/java/org/apache/hadoop/hbase/master/BulkReOpen.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/ClosedRegionHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequest.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/snapshot/FlushSnapshotSubprocedure.java,CPC
src/main/java/org/apache/hadoop/hbase/util/JVMClusterUtil.java,CPC
src/main/java/org/apache/hadoop/hbase/master/snapshot/CloneSnapshotHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/util/FSVisitor.java,CPC
src/main/java/org/apache/hadoop/hbase/master/HMaster.java,CPC
src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,CPC
src/main/java/org/apache/hadoop/hbase/util/Writables.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/MetaLogRoller.java,CPC
src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,CPC
src/main/java/org/apache/hadoop/hbase/client/ScannerCallable.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/snapshot/RegionServerSnapshotManager.java,CPC
src/main/java/org/apache/hadoop/hbase/snapshot/TakeSnapshotUtils.java,CPC
src/main/java/org/apache/hadoop/hbase/master/cleaner/HFileCleaner.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/SplitLogWorker.java,CPC
src/main/java/org/apache/hadoop/hbase/coprocessor/CoprocessorHost.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/Store.java,CPC
src/main/java/org/apache/hadoop/hbase/master/HMasterCommandLine.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/MetaServerShutdownHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/master/handler/OpenedRegionHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseRootHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/zookeeper/ZKAssign.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHost.java,CPC
src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseRegionHandler.java,CPC
src/main/java/org/apache/hadoop/hbase/snapshot/TableInfoCopyTask.java,CPC
