file,archsmell
camel-core/src/main/java/org/apache/camel/model/Block.java,CMD
camel-core/src/test/java/org/apache/camel/processor/MultiCastAggregatorTest.java,CMD
camel-core/src/main/java/org/apache/camel/Endpoint.java,CMD
camel-core/src/main/java/org/apache/camel/impl/JndiRegistry.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpPreMoveFileExpressionTest.java,CMD
camel-core/src/test/java/org/apache/camel/component/file/FileConsumerBeginAndCommitExpressionRenameStrategyTest.java,CMD
camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java,CMD
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsMessage.java,CMD
components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java,CMD
camel-core/src/main/java/org/apache/camel/model/InterceptDefinition.java,CMD
camel-core/src/main/java/org/apache/camel/model/TransactedDefinition.java,CMD
components/camel-blueprint/src/main/java/org/apache/camel/blueprint/CamelContextFactoryBean.java,CMD
components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,CMD
camel-core/src/test/java/org/apache/camel/model/GenerateXmlTest.java,CMD
camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java,CMD
camel-core/src/main/java/org/apache/camel/spi/RouteContext.java,CMD
camel-core/src/main/java/org/apache/camel/queue/QueueComponent.java,CMD
camel-core/src/main/java/org/apache/camel/util/ExchangeHelper.java,CMD
camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java,CMD
camel-core/src/main/java/org/apache/camel/component/file/GenericFileEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/model/RoutesDefinition.java,CMD
components/camel-xmpp/src/test/java/org/apache/camel/component/xmpp/XmppRouteTest.java,CMD
camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/builder/DataFormatClause.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpMoveFileTest.java,CMD
components/camel-jms/src/test/java/org/apache/camel/component/jms/issues/JmsConcurrentConsumersTest.java,CMD
components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProducerAsynchronousTest.java,CMD
camel-core/src/main/java/org/apache/camel/component/timer/TimerEndpoint.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpToFileNoFileNameHeaderTest.java,CMD
components/camel-jpa/src/main/java/org/apache/camel/processor/idempotent/jpa/JpaMessageIdRepository.java,CMD
camel-core/src/test/java/org/apache/camel/impl/DefaultComponentTest.java,CMD
camel-core/src/main/java/org/apache/camel/management/InstrumentationInterceptStrategy.java,CMD
components/camel-core-osgi/src/main/java/org/apache/camel/core/osgi/OsgiServiceRegistry.java,CMD
components/camel-mina/src/test/java/org/apache/camel/component/mina/MinaTcpWithInOutTest.java,CMD
camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java,CMD
camel-core/src/test/java/org/apache/camel/component/queue/QueueRouteTest.java,CMD
camel-core/src/test/java/org/apache/camel/component/file/FileConsumerIdempotentTest.java,CMD
camel-jpa/src/main/java/org/apache/camel/component/jpa/JpaConsumer.java,CMD
components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/RemoteFileEndpoint.java,CMD
components/camel-scala/src/main/scala/org/apache/camel/scala/dsl/DSL.scala,CMD
components/camel-rmi/src/main/java/org/apache/camel/component/rmi/RmiEndpoint.java,CMD
components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzEndpoint.java,CMD
camel-core/src/test/java/org/apache/camel/util/CaseInsensitiveMapTest.java,CMD
components/camel-jms/src/test/java/org/apache/camel/component/jms/AggregratedJmsRouteTest.java,CMD
components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpConsumer.java,CMD
components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpProducer.java,CMD
camel-jms/src/main/java/org/apache/camel/jms/JmsComponent.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpMoveFilePrefixTest.java,CMD
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/CxfComponent.java,CMD
camel-core/src/test/java/org/apache/camel/ContextTestSupport.java,CMD
examples/camel-example-loan-broker/src/main/java/org/apache/camel/loanbroker/queue/version/LoanBroker.java,CMD
components/camel-mail/src/main/java/org/apache/camel/component/mail/MailConsumer.java,CMD
camel-core/src/main/java/org/apache/camel/component/direct/DirectEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/util/ExpressionHelper.java,CMD
camel-core/src/test/java/org/apache/camel/impl/DefaultCamelContextWithLifecycleStrategyRestartTest.java,CMD
camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java,CMD
camel-jms/src/test/java/org/apache/camel/component/jms/JmsRouteTest.java,CMD
components/camel-ldap/src/main/java/org/apache/camel/component/ldap/LdapComponent.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/remoting/CamelProxyFactoryBean.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/spi/SpringTransactionPolicy.java,CMD
camel-core/src/main/java/org/apache/camel/ProducerTemplate.java,CMD
components/camel-jpa/src/main/java/org/apache/camel/component/jpa/JpaEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/model/ToDefinition.java,CMD
camel-core/src/main/java/org/apache/camel/model/ThreadsDefinition.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/handler/CamelNamespaceHandler.java,CMD
camel-core/src/main/java/org/apache/camel/Component.java,CMD
camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,CMD
camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java,CMD
components/camel-mail/src/main/java/org/apache/camel/component/mail/MailEndpoint.java,CMD
camel-core/src/test/java/org/apache/camel/component/seda/SedaWaitForTaskNewerOnCompletionTest.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/spi/TransactionErrorHandler.java,CMD
camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/CamelDestination.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromFtpPreMoveFilePrefixTest.java,CMD
camel-core/src/test/java/org/apache/camel/processor/AggregatorTest.java,CMD
components/camel-spring/src/test/java/org/apache/camel/spring/DummyLifecycleStrategy.java,CMD
camel-core/src/test/java/org/apache/camel/processor/ErrorHandlerSupportTest.java,CMD
components/camel-spring/src/main/java/org/apache/camel/spring/spi/ApplicationContextRegistry.java,CMD
camel-core/src/main/java/org/apache/camel/impl/DefaultProducerTemplate.java,CMD
camel-core/src/main/java/org/apache/camel/processor/interceptor/Debugger.java,CMD
camel-core/src/test/java/org/apache/camel/component/file/FileConsumerPollStrategyPolledMessagesTest.java,CMD
camel-core/src/main/java/org/apache/camel/model/SortDefinition.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FtpConsumerThrowExceptionOnLoginFailedTest.java,CMD
components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringToAsyncTwoTest.java,CMD
camel-core/src/main/java/org/apache/camel/component/file/FileEndpoint.java,CMD
camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,CMD
camel-core/src/test/java/org/apache/camel/impl/PendingExchangesShutdownGracefulTest.java,CMD
camel-core/src/main/java/org/apache/camel/model/OnCompletionDefinition.java,CMD
camel-core/src/main/java/org/apache/camel/impl/DefaultEndpoint.java,CMD
camel-core/src/test/java/org/apache/camel/management/JmxInstrumentationUsingDefaultsTest.java,CMD
components/camel-ftp/src/test/java/org/apache/camel/component/file/remote/FromQueueThenConsumeFtpToMockTest.java,CMD
camel-core/src/main/java/org/apache/camel/processor/idempotent/MemoryIdempotentRepository.java,CMD
camel-core/src/test/java/org/apache/camel/component/file/FileConsumerIncludeNameTest.java,CMD
camel-core/src/main/java/org/apache/camel/component/jmx/JMXEndpoint.java,CMD
components/camel-ibatis/src/main/java/org/apache/camel/component/ibatis/IBatisPollingConsumer.java,CMD
components/camel-http/src/main/java/org/apache/camel/component/http/DefaultHttpBinding.java,CMD
components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppEndpoint.java,CMD
components/camel-jcr/src/main/java/org/apache/camel/component/jcr/JcrEndpoint.java,CMD
camel-core/src/main/java/org/apache/camel/management/InstrumentationLifecycleStrategy.java,CMD
camel-core/src/main/java/org/apache/camel/processor/idempotent/IdempotentConsumer.java,CMD
components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelContextFactoryBean.java,CMD
camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderRef.java,CMD
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java,CMD
camel-core/src/test/java/org/apache/camel/builder/RouteBuilderTest.java,CMD
camel-core/src/main/java/org/apache/camel/processor/interceptor/Tracer.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/producer/InOnlyProducer.java,CPC
camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/EndpointMessageListener.java,CPC
camel-core/src/main/java/org/apache/camel/impl/AggregateRouteNode.java,CPC
camel-core/src/main/java/org/apache/camel/impl/DefaultRouteNode.java,CPC
camel-core/src/main/java/org/apache/camel/model/NoOutputExpressionNode.java,CPC
camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,CPC
camel-core/src/main/java/org/apache/camel/model/InterceptDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/processor/interceptor/BacklogTracer.java,CPC
camel-core/src/main/java/org/apache/camel/impl/RouteService.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/HttpMessage.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpMessage.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/ConstantBeanHolder.java,CPC
camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderSupport.java,CPC
camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java,CPC
components/camel-ibatis/src/main/java/org/apache/camel/component/ibatis/strategy/DefaultIBatisProcessingStategy.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/helper/HttpHelper.java,CPC
camel-core/src/main/java/org/apache/camel/model/OnCompletionDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/builder/AdviceWithTasks.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/helper/HttpHelper.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/DefaultServerPipelineFactory.java,CPC
camel-core/src/main/java/org/apache/camel/model/CatchDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/ThreadsDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/InterceptSendToEndpointDefinition.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/SjmsProducer.java,CPC
camel-core/src/main/java/org/apache/camel/impl/DefaultRouteStartupOrder.java,CPC
camel-core/src/main/java/org/apache/camel/model/MulticastDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/language/MethodCallExpression.java,CPC
components/camel-ahc/src/main/java/org/apache/camel/component/ahc/AhcComponent.java,CPC
camel-core/src/main/java/org/apache/camel/model/InterceptFromDefinition.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java,CPC
camel-core/src/main/java/org/apache/camel/impl/DefaultExecutorServiceManager.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/RegistryBean.java,CPC
components/camel-sip/src/main/java/org/apache/camel/component/sip/SipSubscriber.java,CPC
camel-core/src/main/java/org/apache/camel/model/PipelineDefinition.java,CPC
components/camel-sip/src/main/java/org/apache/camel/component/sip/listener/SipSubscriptionListener.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/consumer/InOutMessageHandler.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/MethodInfo.java,CPC
camel-core/src/main/java/org/apache/camel/processor/ErrorHandlerSupport.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/DefaultHttpBinding.java,CPC
camel-core/src/main/java/org/apache/camel/processor/Pipeline.java,CPC
camel-core/src/main/java/org/apache/camel/processor/DynamicRouter.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java,CPC
camel-core/src/main/java/org/apache/camel/model/OtherwiseDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/WhenDefinition.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpEndpoint.java,CPC
components/camel-ahc/src/main/java/org/apache/camel/component/ahc/helper/AhcHelper.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java,CPC
components/camel-exec/src/main/java/org/apache/camel/component/exec/impl/DefaultExecBinding.java,CPC
camel-core/src/main/java/org/apache/camel/language/bean/BeanLanguage.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/HttpPollingConsumer.java,CPC
camel-core/src/main/java/org/apache/camel/processor/interceptor/DefaultChannel.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/DefaultJmsMessageListenerContainer.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyEndpoint.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/handlers/ServerChannelHandler.java,CPC
components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,CPC
components/camel-sip/src/main/java/org/apache/camel/component/sip/listener/SipPresenceAgentListener.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/ReplyManagerSupport.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/rules/ActivityRules.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java,CPC
camel-core/src/main/java/org/apache/camel/model/SplitDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/ChoiceDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/builder/ExpressionBuilder.java,CPC
camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessor.java,CPC
camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/management/ManagementStrategyFactory.java,CPC
components/camel-sip/src/main/java/org/apache/camel/component/sip/SipPresenceAgent.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/QueueReplyManager.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/processor/ActivityMonitorEngine.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpPollingConsumer.java,CPC
camel-core/src/main/java/org/apache/camel/builder/ErrorHandlerBuilderRef.java,CPC
camel-core/src/main/java/org/apache/camel/model/ProcessorDefinitionHelper.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsMessage.java,CPC
camel-core/src/main/java/org/apache/camel/language/bean/BeanExpression.java,CPC
camel-core/src/main/java/org/apache/camel/model/OnExceptionDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/builder/AdviceWithBuilder.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/SjmsConsumer.java,CPC
camel-core/src/main/java/org/apache/camel/model/RoutesDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/processor/RoutingSlip.java,CPC
camel-core/src/main/java/org/apache/camel/model/WhenSkipSendToEndpointDefinition.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/TemporaryQueueReplyManager.java,CPC
components/camel-ibatis/src/main/java/org/apache/camel/component/ibatis/IBatisEndpoint.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/rules/TemporalRule.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpProducer.java,CPC
camel-core/src/main/java/org/apache/camel/processor/interceptor/DefaultTraceInterceptorFactory.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/DefaultParameterMappingStrategy.java,CPC
camel-core/src/main/java/org/apache/camel/processor/Splitter.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/ExclusiveQueueMessageListenerContainer.java,CPC
camel-core/src/main/java/org/apache/camel/management/DefaultManagementLifecycleStrategy.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/handlers/ClientChannelHandler.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java,CPC
camel-core/src/main/java/org/apache/camel/model/SetHeaderDefinition.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyProducer.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/HttpComponent.java,CPC
camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConfiguration.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/SimpleJmsMessageListenerContainer.java,CPC
components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/producer/InOutProducer.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/handlers/ServerResponseFutureListener.java,CPC
camel-core/src/main/java/org/apache/camel/builder/AdviceWithRouteBuilder.java,CPC
camel-core/src/main/java/org/apache/camel/model/OutputDefinition.java,CPC
components/camel-sjms/src/main/java/org/apache/camel/component/sjms/SjmsEndpoint.java,CPC
camel-core/src/main/java/org/apache/camel/model/AggregateDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/RouteDefinitionHelper.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/ConstantTypeBeanHolder.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/ProcessBuilder.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyConsumer.java,CPC
camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java,CPC
camel-core/src/main/java/org/apache/camel/processor/interceptor/DefaultTraceFormatter.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsProducer.java,CPC
camel-core/src/main/java/org/apache/camel/model/TryDefinition.java,CPC
components/camel-ahc/src/main/java/org/apache/camel/component/ahc/AhcEndpoint.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyPayloadHelper.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/TimeExpression.java,CPC
camel-core/src/main/java/org/apache/camel/model/RouteDefinition.java,CPC
camel-core/src/main/java/org/apache/camel/model/ExpressionNode.java,CPC
components/camel-bam/src/main/java/org/apache/camel/bam/rules/ProcessRules.java,CPC
components/camel-exec/src/main/java/org/apache/camel/component/exec/ExecEndpoint.java,CPC
camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java,CPC
components/camel-ahc/src/main/java/org/apache/camel/component/ahc/DefaultAhcBinding.java,CPC
components/camel-netty/src/main/java/org/apache/camel/component/netty/DefaultClientPipelineFactory.java,CPC
components/camel-jms/src/main/java/org/apache/camel/component/jms/reply/SharedQueueMessageListenerContainer.java,CPC
